Latitud,Longitud
1.959846841225232,-70.69190979341238
3.189267608294155,-77.06171050278566
2.86745460486353,-74.18227905851208
1.131804832169893,-75.18409024672013
1.529082418223817,-73.19611682702133
5.389517604146576,-77.20368051204275
8.947368099872547,-74.92665637995806
3.059690018222939,-71.6740567706902
1.756423563470374,-70.76940873329126
11.333777093730053,-72.31138762763032
3.896304232180941,-75.60752253151016
2.031639178299943,-71.54152872988419
0.727912156886031,-76.76133034890125
3.208795809613719,-74.86941545498227
3.068756035418493,-69.44076420580512
2.778212570412591,-69.90609109466509
10.365462351812598,-75.47237276726223
8.939744173282184,-75.04009045282051
1.531127884321113,-70.85989539817919
1.663112735320911,-76.24922147997712
1.327326841570954,-77.54943271335722
7.728781105436333,-77.15817067482858
0.645135509144471,-72.61510034795415
3.717219532704698,-68.98202734673929
3.774336045816783,-75.08861951378464
2.756058869348092,-75.38498350932491
3.591367571225207,-69.92872580284198
4.646573334714924,-73.67423971981738
8.3430815194804,-74.91074214959606
3.247895812990149,-70.79225349612554
5.308005979494966,-72.02585292658105
5.066555348477829,-68.45600987373297
10.85826400824402,-74.7786091358495
1.805021992467026,-70.07516925646132
1.759357638831458,-72.42135254296204
6.804970573286808,-73.66836845387013
1.043601758751842,-77.7717036061642
9.838652232869414,-74.00451796681254
3.881137242105139,-69.83760984222683
2.39053342883475,-68.95936381741369
6.450193528735245,-73.97320979023202
1.499598199260999,-73.7231288977687
10.003758103320788,-73.68449314705427
7.649264513041489,-77.33705136497724
8.025271459361665,-73.91448617275238
2.332387549806257,-68.73240555602386
9.526405663240949,-75.5554177194045
2.893798819852718,-77.16029562982732
4.342847335663646,-76.4820419958352
4.542057146736956,-76.52739758116691
1.604234093655015,-71.06248691454329
6.852517832830219,-73.35386598789968
4.036623412021318,-71.72243101607953
5.529015958545067,-71.6992128188767
5.355373129483396,-70.69477750256534
3.472996281529985,-70.44604317365908
3.009676904958634,-75.56572986771667
6.19264288602496,-69.99353868871614
6.166803955615224,-71.52642569971898
1.024895822014289,-71.41552172488008
6.444814535693451,-71.52172339387455
7.020176301634705,-72.19332443988468
4.437014232107239,-68.69923556648268
10.669311961799785,-74.06441516413282
5.347244019656321,-69.68105836506085
2.229284587348306,-69.55162177494537
7.066657097674584,-75.19992272082163
1.579857089453517,-72.79465655647088
7.551637600993308,-73.72961761199555
3.033216711270579,-68.93365596302354
4.385222521185392,-69.47586734600121
6.290349954061807,-70.25765953835716
6.454038117025718,-69.82872787032642
5.522022222253434,-71.81210311719195
3.434586295118699,-70.0368142503796
5.620014018472635,-68.83463645971332
7.956083041197298,-76.2053047906406
0.763159650825472,-77.41281794732197
1.580207101293434,-70.85102245576037
8.604355662697456,-74.43037304597203
2.735805965483201,-72.6476865301098
5.92487776863818,-74.68337023439786
6.992182800553166,-77.20137205037263
10.522852101199922,-74.90789636108795
1.951240007513837,-71.55398367150708
8.088081504404796,-74.2551599958683
2.933023795029814,-77.09827572811267
1.996528789742433,-77.10762677431975
2.583707239386334,-73.21188292489761
5.127535910644112,-76.07112383064388
6.218045260908752,-71.01775686405841
5.094145245748914,-69.05763015809573
2.947711387347729,-73.03598390327818
7.771042308165675,-73.77220355430877
5.600866919443964,-72.82735540680288
6.21348789438012,-77.33174296070112
1.382825972511539,-75.28056643341361
4.86314475542317,-70.4872438750513
1.634829381017944,-76.07475715054358
5.522332442092658,-72.91829982769612
5.062091945007092,-76.81284378355312
7.219569027147496,-72.36425246603663
1.806779514710888,-78.74821978088546
3.941923812874197,-76.29670549641688
1.810070228461177,-76.93218951701643
5.867031938898515,-68.17960053667659
0.494670693161003,-71.31121865045682
3.942682831144048,-70.20247141368694
9.638449549823275,-74.90668671264027
3.290594830447117,-70.13124675229213
1.278161205970037,-73.5575779517357
10.752024125621569,-73.35675120540782
8.908316420042942,-73.93421447081614
11.18127419268893,-73.85459355308429
2.117016633302654,-70.99120092270259
0.542246745458094,-71.53554233716135
6.081415141040136,-70.55360325620488
10.312280780574168,-74.72570279735059
5.441660933347561,-74.06703073583833
2.436944221063146,-74.5637465807192
6.414374431011169,-73.84001365619356
4.717178175690999,-75.14640916599508
5.9637002283159,-69.17799106858143
6.805996526487299,-77.46012001536295
10.576715437435968,-73.6200586923141
9.690445957274537,-74.26100877529511
8.025158550629413,-75.2581690797765
5.376932616709475,-71.56976438272258
6.184369418568075,-68.05183286985292
5.679648936054731,-75.2482514909195
5.243372373380343,-76.26556921894705
8.581148200294223,-72.74682887295593
4.098825267801098,-75.02094178528698
2.006379362732881,-68.67345438530351
8.502675398560491,-74.39973905759106
6.755558383556714,-75.34818750764434
0.901211684942777,-72.82958315496474
3.888009558767782,-73.3779160271951
4.542556572570775,-71.13545447271247
7.608991351175978,-76.98351047823019
4.185606753342768,-72.91083809173273
10.764808643800624,-75.21738693845143
5.567843508388451,-72.60031271858101
4.425032322537818,-74.91233518055941
0.577230370191543,-72.69209254571513
5.105501670825785,-72.33382482220662
1.470133011690331,-72.59964961478802
1.029427303117686,-77.84051005633675
3.004445286964281,-72.7243827125647
11.472209164997448,-72.98340632931911
5.989130022929504,-76.03002611669606
6.945327581936755,-76.52574224468933
1.526169980773839,-71.1366373739139
8.065744261001596,-77.19084028689603
6.935129845068607,-71.23385992472974
6.352375897084314,-72.66735841818775
2.364641708104855,-71.62252083000594
0.839178278515861,-69.62876009392315
5.697889218850598,-70.17738117156901
2.827002167705539,-72.38697492330967
10.25456126424211,-74.93667548413289
8.82714005682731,-74.1012482859573
3.377656597853851,-75.65326119625799
2.164696167079407,-73.86068277523093
2.596243285196571,-72.38757017130717
1.508570856416035,-77.28310334260678
3.003033657776997,-69.65706478154885
8.460061035230376,-75.0006170111545
6.691586587897161,-70.94708287609028
9.119668969672158,-75.98300225344438
0.678743876691134,-76.19502999818533
5.03851532021524,-76.01124490009542
5.771423647052011,-69.75914779153857
4.310986277437297,-69.96016198067667
7.826438368388936,-77.12719499936848
8.675040803589681,-73.89938526987906
6.182484532770594,-76.71156194179231
6.043842371849344,-70.71184099349031
3.312774353762322,-74.2653211306414
1.907739175013031,-72.08110868587318
3.269340955041359,-72.45712591592394
7.688802856576054,-74.64622698661182
2.755570246718006,-70.62535304396079
5.706654380655226,-72.13784062847438
1.701031125339448,-78.21453582668825
6.601071145062343,-75.64555104188885
5.153375287645547,-74.24468499118302
1.884674387201493,-69.43312543957862
4.771253489794069,-68.62727602372487
2.037023113113798,-77.51697149510757
3.793118606509867,-75.71949002833819
4.461344335673156,-74.7468903976359
6.784041606083703,-71.57714629276397
8.47667602476407,-75.58839435607238
6.974786248943238,-72.78754195383398
1.997489189653135,-77.5923257435233
1.529680676957977,-72.29261508588097
0.829488311510508,-72.38710498201463
8.87635570316051,-73.77118806646915
8.299462663129106,-75.27703512327021
2.894809169909876,-73.202318851735
2.138376217385877,-73.89050056058987
7.510404087725372,-73.49240139159053
1.188963374366687,-75.6864596125611
0.527300733612997,-74.27938205367857
0.602729750619867,-69.91187919460658
4.384089992878433,-73.58963386062184
5.60267375197407,-74.30724796548519
1.625301692008357,-69.9179666472757
4.43789046820962,-75.51484977195133
7.240367802105374,-76.08846501438677
3.624567977114379,-75.23783747748955
6.603578379738448,-72.54689705513252
10.15004979883109,-74.27671228595841
5.396536655211431,-69.1510071728363
7.120547522911832,-76.74292748772783
1.794573714093077,-75.47117226410678
1.258890737037717,-74.73352510721112
8.614139040051974,-72.69494517383805
2.090471034806013,-68.12873088682916
6.483140658095333,-71.28459256888326
1.799857464581217,-69.91541264774266
0.813303534646084,-72.17820881936468
7.033810862096654,-71.62631148575282
2.826755541959252,-68.88404874122236
1.529686143281314,-71.0983564538933
6.081682820079362,-68.6162925091207
5.247247107195339,-74.31429075604073
5.277120375761298,-75.79155579927036
4.57257176528472,-73.51834983082092
8.832587546182415,-73.51811258232694
2.883472622403974,-67.977122973521
1.368618151916662,-71.74978491250255
5.052123140340537,-75.22554538346243
2.670215434897425,-69.8687934262188
2.577718005546806,-76.00988578581766
3.575465862161357,-74.28446704173737
2.56204772842746,-77.53004062782472
6.581642030008028,-70.53840406287799
3.993671978674908,-68.12809752933481
9.291581176057107,-74.73885935054
4.48803608562196,-72.81744148287045
5.253378160480257,-72.60405431896584
9.170742420013903,-75.31562015404529
3.196306469326671,-74.26625306548665
3.998881112351429,-70.18197566524603
1.748231134827733,-70.97267919700077
7.468970714046079,-75.76071159399855
5.773097992853163,-72.96986151317262
0.574395724733933,-72.545170922407
1.959442994333017,-75.26975452799401
10.345885993284424,-73.72610324329327
6.811225269366441,-76.89734475649608
8.265137818014036,-73.14052271594369
3.387695524654105,-69.77170031830893
2.64257280860958,-72.1239083393494
3.382835281879706,-68.6392638678913
0.671470798044471,-74.33762246810234
2.310964941816985,-75.88188606268747
3.635978919295826,-76.92728305471445
3.168972658466199,-77.42091428837443
3.108949061998709,-72.61996528876949
1.051662506491493,-71.80453740351739
1.634170389309039,-71.96688725525605
4.126362334972402,-74.15294837930387
4.799982108789223,-68.5485005376399
5.216366249262032,-74.32009304793543
2.344674640941915,-72.38846786665677
8.240083617016708,-73.47118959791723
1.50899320856531,-77.00460623741196
2.340855625015059,-73.28197294770837
7.511837683435888,-75.61890356098303
7.301759837390372,-74.64054943940646
1.606111228682063,-71.39527105744138
3.8781851098959,-76.20976230666162
4.339243800405161,-74.20166480766966
2.649363492897029,-69.47847897720995
9.83746989852502,-74.09979570668894
0.624855928721514,-76.15438239521413
2.853039123838672,-74.71657113143074
1.450341870672149,-75.8077830332769
0.525562971384179,-72.87386754252094
1.02191933065621,-75.63839842099397
5.540588897650226,-74.64107174011107
1.556593549260001,-76.16156907051563
2.157776493930014,-76.81774956688375
5.427166591613658,-69.21451954530914
7.780547160236308,-75.27333624344372
0.685985667712547,-72.95868646863134
10.231670708790293,-75.55466445584594
1.264828148838035,-77.34710778382706
1.099595584036221,-76.34666758477947
4.50076847697111,-76.75616603231778
5.814067666127526,-69.30918929061224
7.119234378509644,-72.23935685698606
4.963194465945969,-73.57788500979176
6.933367011401397,-73.2656586177325
1.403694909106101,-73.73964516787312
7.173997866095892,-72.27750562596417
1.174850577870842,-74.74054647965404
1.938365017416236,-72.74920392502513
3.828391556005297,-70.58156126993516
1.791965435178522,-77.80339124572659
6.575544674848313,-71.79657202625806
0.547736983683512,-70.30666352306524
2.329167431691773,-74.85526403966514
2.032320726130036,-67.95426520177341
3.230471723158177,-73.6471405995014
2.643794511640998,-78.26458460450117
4.804927420720263,-77.27615043047845
5.695668135320677,-71.23365214025105
9.815767278301822,-75.31344752705948
2.187618179937378,-76.38644602366276
3.937986729600812,-70.71332128601222
8.07994347204486,-77.08262905986298
1.520147212544605,-76.30618158256566
2.702296604396268,-75.66429240177632
7.85214905996334,-75.01643430132584
1.380801410170598,-72.56382869314345
4.887247986065011,-74.79561894057112
3.089871665618799,-76.33251527197758
4.359718023861413,-76.55740205739396
3.049608401963141,-72.4896637454543
11.076781781872132,-73.89796259788169
1.229315900111033,-75.90520364771768
6.809650479990209,-71.51136201873322
8.292900528570229,-74.36103015957993
1.132061488714588,-74.16266509648796
5.773336970828835,-76.16802952922288
1.986376161508699,-77.25677975246064
3.834991853657058,-76.14268604016593
10.66907763838931,-73.69682927858328
5.875765064261569,-72.93202854936774
3.168689222726558,-71.80499117971429
8.031714554122509,-72.9312122670063
2.049525619086404,-75.5378473521737
6.145110107633189,-70.71477342452707
6.694407413650362,-74.44485428433141
6.578798484487821,-73.37380994335628
5.797238244408237,-71.58127657295452
1.897752161770951,-75.79893418640093
7.803840365719303,-76.19844911717713
5.333429805481996,-75.4259705534097
3.548141745161872,-76.56184707513711
4.501380731016732,-76.04993162777025
4.209017154818842,-69.26768156312572
3.46802227685975,-72.76679821015611
4.217969759794629,-68.90222663259607
5.281404794094462,-73.08831516015937
1.991965964250231,-71.28448197657333
3.433370451827062,-73.40393441672605
9.304866715380982,-75.37600572133336
3.39454756241103,-72.2878925461364
4.73818930672731,-76.96481302078297
10.795144321452787,-74.82626419993721
7.120699613383963,-76.98725216943714
3.788694513022945,-76.21749398091669
6.699608843695632,-72.02585656189588
1.60317290105245,-78.74901985285102
6.741009432116085,-71.40159020821345
7.180109373242479,-77.82950811159573
5.536238083457339,-71.71585459206716
5.35958755749607,-68.92272964120137
1.891306413772105,-73.56760893658493
1.187786371274774,-74.09443671714712
1.346408549820173,-75.43164147314428
9.27096033829073,-75.19132226148376
7.4699912237691,-77.61564764950052
3.923178425977563,-71.65782398550441
2.597888231012533,-70.48894170501808
4.088234818561703,-68.35976844756398
7.751252282809359,-76.10360757333997
7.1979122754776,-76.79596911872062
2.502976045313785,-74.87918628222481
4.201950120832543,-75.2280201594544
5.281130698780155,-72.71537163152547
5.532256864119207,-71.70055360134752
8.729876318089582,-75.61404142614433
1.381917430828089,-75.91762605645705
2.191461028205246,-73.38858656293311
9.56947794338932,-75.44697863613122
3.568448366353715,-68.81085302977998
4.26343907451167,-74.91091934043921
9.548304663417174,-73.6157721199195
5.739436021367291,-68.02871324413361
0.662702546341414,-73.04949650392429
5.547663938701264,-68.66013059870826
9.379690217864397,-74.43387111260645
2.990378190346179,-70.67418373754889
1.338316321145662,-73.63448725198121
6.050520814221894,-75.60789231602267
0.855822565945091,-76.44429930366148
3.234712061982774,-68.28499543949432
5.101174716851254,-71.03307695243971
9.406810283519778,-75.22968647269494
11.117034357240302,-72.94190257029847
1.278122495643419,-75.84587131268401
5.764230807260584,-69.87795606892999
0.85387829820237,-75.33377211790334
1.70792338393672,-77.07641922308875
5.222508300055262,-72.80896180300135
6.617748563083038,-76.11193497592329
6.689019190201859,-76.98608225053198
6.480557888527953,-72.43821333752963
9.434264694608514,-74.00834901620001
3.87399631356472,-75.74876273175518
9.308862608080394,-75.7298743302999
6.762677595492133,-74.6935837772949
7.222926069803593,-77.15073169513212
6.513061207160558,-75.63182867795612
3.674905148612726,-71.78044255423549
6.111305966646462,-76.55795098295087
2.407444023495585,-77.17472442143035
2.803075416634687,-71.3321034107133
2.523309680177803,-73.83574546358733
6.43527077380254,-71.16370076363688
6.702583466784797,-72.34193009591237
2.124350730589857,-70.61568721076029
6.801244058415248,-70.87330440678156
5.488893338396876,-76.38820065471896
1.806569661860924,-74.31496184561271
9.092853037017509,-74.77749237987805
1.73295628697966,-77.04748710197617
8.321172337010925,-74.54765851540938
8.381068248458382,-76.16406406852963
3.030025159079452,-76.87272406150986
6.151603429723465,-76.96922862137141
3.043067760645935,-71.17661093969146
6.989730730035136,-72.05468810368798
6.676062503504192,-77.06282760761844
1.415666118761254,-74.5360167145295
8.659224426518964,-74.74862990453454
5.058977144542209,-70.80901134988704
3.637644275958741,-74.19067626304816
3.761314457241281,-69.15961044364974
3.508055738573421,-76.41655754658456
3.159155929634593,-76.3484879575449
3.189961563925391,-75.65664357221371
1.781278847404484,-75.09209507685513
8.094474682299264,-73.64758138887338
3.791179236720258,-71.02469293399069
6.104733219755897,-68.46678885321077
1.636820944546395,-78.2336496070217
9.427153937804519,-75.35759641629707
4.676938908768886,-72.01321920547647
9.092621568929607,-75.77467563726215
9.032868441951837,-75.75397170952674
6.451884727955511,-69.88073568052401
3.819150052735566,-74.92635387982884
4.227195752466184,-68.22277205641383
4.75357087202156,-76.42360861493552
4.624482087345395,-75.62866193251843
2.215398639937587,-75.6007069539993
3.848617172100378,-75.45306664509572
0.772980215261456,-72.27948097746007
2.411355845202756,-76.3649293619704
1.771519536870219,-74.88361174331776
9.765723987020943,-75.24258350412984
6.067915903057912,-75.76028670536995
6.217819326466134,-69.6775416896813
3.953396731232231,-70.50590673693854
3.501580201453401,-73.94377400709011
5.029106811041228,-75.07009415697013
6.853342521833914,-76.3062925971087
2.294866287314412,-73.30503664653563
8.419138534125409,-73.17661572822531
3.384189997831953,-69.3563034243841
5.430772966377393,-70.03925994702661
5.879597447426046,-72.922913528176
7.657924190239086,-76.2396216269217
3.208990745866705,-67.9450267269181
3.499772901927018,-70.8931674217627
5.638148388988375,-70.42220598378437
5.936296169275102,-74.17033414779927
1.291224130023501,-77.72120723674962
0.891906281780458,-78.05638198500942
0.703288461483883,-75.51670347479872
4.295552434780113,-76.29407880326289
5.687414417192548,-72.81386060615745
5.356243017291406,-68.9512245218593
10.06690483240843,-74.9037636918132
5.255280644724088,-68.72492925314056
5.567281961426483,-74.65395055955986
2.593782482348324,-72.17461281026576
2.81673176629821,-71.73109539449437
6.253305450794892,-69.96415580995635
2.512464394061519,-72.19445173243093
0.679350087901005,-71.90256606080693
4.733712923073256,-70.63324925949574
10.26109621856075,-74.86381370298578
1.809882674345153,-72.39342123530065
11.350783383020946,-72.60997672707907
11.063355501320647,-74.00689661014037
7.736006212197119,-73.48544970783492
6.504387410084505,-76.82443267011821
0.874234090575684,-71.41636404304428
7.995749391205209,-76.57294804662709
3.852745670888982,-74.01515560559137
